8.9899,8.96519,8.94052,8.9159,8.89135,8.86687,8.84248,8.8182,8.79403,8.77,8.74611,8.72237,8.69881,8.67542,8.65222,8.62923,8.60645,8.5839,8.56158,8.53951,8.51769,8.49613,8.47485,8.45386,8.43315,8.41275,8.39266,8.37288,8.35344,8.33432,8.31555,8.29714,8.27908,8.26139,8.24408,8.22715,8.21061,8.19447,8.17874,8.16343,8.14854,8.13408,8.12006,8.10649,8.09336,8.08069,8.06849,8.05675,8.04548,8.03468,8.02436,8.01452,8.00516,7.99628,7.98787,7.97994,7.97249,7.9655,7.95898,7.95291,7.9473,7.94212,7.93739,7.93308,7.92918,7.92569,7.92259,7.91988,7.91754,7.91555,7.91392,7.91261,7.91162,7.91094,7.91056,7.91045,7.91061,7.91102,7.91167,7.91255,7.91365,7.91495,7.91643,7.91809,7.91992,7.9219,7.92402,7.92626,7.92863,7.93109,7.93366,7.9363,7.93902,7.9418,7.94463,7.94751,7.95041,7.95333,7.95626,7.95918,
8.88889,8.86183,8.83482,8.80786,8.78096,8.75416,8.72745,8.70085,8.67438,8.64806,8.62189,8.59588,8.57007,8.54444,8.51903,8.49383,8.46887,8.44415,8.41968,8.39548,8.37156,8.34792,8.32458,8.30155,8.27883,8.25644,8.23438,8.21267,8.19132,8.17032,8.1497,8.12947,8.10962,8.09017,8.07113,8.0525,8.03431,8.01654,7.99923,7.98236,7.96596,7.95003,7.93457,7.91961,7.90513,7.89116,7.87769,7.86473,7.85229,7.84037,7.82898,7.81811,7.80776,7.79795,7.78866,7.7799,7.77165,7.76392,7.75671,7.75,7.74378,7.73806,7.73281,7.72803,7.72371,7.71984,7.7164,7.71338,7.71077,7.70855,7.70671,7.70524,7.70412,7.70334,7.70287,7.70272,7.70285,7.70327,7.70394,7.70487,7.70603,7.70741,7.709,7.71078,7.71274,7.71486,7.71714,7.71956,7.72211,7.72477,7.72754,7.73039,7.73333,7.73633,7.73939,7.74249,7.74562,7.74877,7.75194,7.7551,
8.78788,8.75851,8.72918,8.69991,8.67071,8.64161,8.61261,8.58373,8.55499,8.5264,8.49798,8.46974,8.4417,8.41387,8.38626,8.35888,8.33176,8.30489,8.2783,8.252,8.22599,8.20029,8.17491,8.14985,8.12514,8.10078,8.07677,8.05314,8.02988,8.00702,7.98455,7.9625,7.94086,7.91965,7.89888,7.87856,7.8587,7.83931,7.8204,7.80198,7.78405,7.76664,7.74974,7.73337,7.71753,7.70224,7.6875,7.67331,7.65969,7.64663,7.63414,7.62223,7.6109,7.60014,7.58995,7.58034,7.5713,7.56282,7.5549,7.54753,7.54071,7.53442,7.52865,7.5234,7.51864,7.51438,7.51059,7.50725,7.50437,7.50191,7.49986,7.49822,7.49695,7.49606,7.49551,7.49529,7.4954,7.4958,7.49649,7.49745,7.49867,7.50012,7.5018,7.50369,7.50577,7.50803,7.51046,7.51304,7.51575,7.51859,7.52155,7.5246,7.52773,7.53094,7.53421,7.53753,7.54088,7.54425,7.54764,7.55102,
8.68687,8.65522,8.62361,8.59206,8.5606,8.52923,8.49797,8.46685,8.43587,8.40505,8.37441,8.34397,8.31373,8.28372,8.25395,8.22442,8.19517,8.16619,8.1375,8.10911,8.08104,8.05329,8.02589,7.99883,7.97214,7.94581,7.91987,7.89433,7.86918,7.84445,7.82015,7.79628,7.77286,7.74989,7.7274,7.70538,7.68385,7.66283,7.64231,7.62232,7.60287,7.58396,7.56561,7.54782,7.53061,7.51398,7.49795,7.48252,7.4677,7.45349,7.4399,7.42693,7.41458,7.40286,7.39177,7.38129,7.37144,7.3622,7.35356,7.34553,7.33809,7.33122,7.32493,7.31919,7.314,7.30933,7.30518,7.30152,7.29835,7.29564,7.29338,7.29156,7.29014,7.28912,7.28848,7.2882,7.28826,7.28864,7.28934,7.29032,7.29158,7.2931,7.29485,7.29683,7.29902,7.30141,7.30397,7.30669,7.30957,7.31257,7.3157,7.31893,7.32225,7.32565,7.32912,7.33263,7.33618,7.33976,7.34335,7.34694,
8.58586,8.55196,8.51812,8.48433,8.45063,8.41704,8.38356,8.35023,8.31704,8.28403,8.25121,8.2186,8.1862,8.15404,8.12213,8.09049,8.05912,8.02805,7.99729,7.96685,7.93674,7.90697,7.87757,7.84853,7.81987,7.7916,7.76374,7.73629,7.70927,7.68268,7.65654,7.63087,7.60566,7.58094,7.55672,7.533,7.5098,7.48713,7.46501,7.44344,7.42245,7.40203,7.38221,7.36299,7.34439,7.32642,7.30908,7.29239,7.27635,7.26097,7.24626,7.23221,7.21885,7.20615,7.19413,7.18278,7.1721,7.16208,7.15272,7.14401,7.13594,7.12849,7.12166,7.11543,7.10978,7.1047,7.10018,7.0962,7.09273,7.08977,7.08729,7.08527,7.08369,7.08254,7.0818,7.08144,7.08145,7.0818,7.08249,7.08349,7.08478,7.08634,7.08817,7.09023,7.09251,7.09501,7.09769,7.10054,7.10356,7.10671,7.10999,7.11339,7.11688,7.12046,7.1241,7.1278,7.13154,7.1353,7.13908,7.14286,
8.48485,8.44875,8.4127,8.37672,8.34083,8.30505,8.26939,8.23388,8.19853,8.16337,8.1284,8.09364,8.05912,8.02485,7.99084,7.95711,7.92367,7.89054,7.85773,7.82526,7.79314,7.76137,7.72998,7.69898,7.66838,7.63818,7.60841,7.57908,7.55019,7.52175,7.49379,7.46631,7.43933,7.41285,7.38689,7.36147,7.33659,7.31227,7.28853,7.26538,7.24283,7.22089,7.19958,7.17892,7.15891,7.13957,7.12091,7.10294,7.08566,7.0691,7.05325,7.03811,7.0237,7.01002,6.99705,6.98481,6.97329,6.96249,6.95239,6.94298,6.93427,6.92623,6.91885,6.91211,6.90601,6.90051,6.89562,6.89129,6.88753,6.8843,6.88159,6.87937,6.87762,6.87633,6.87548,6.87503,6.87498,6.87529,6.87596,6.87696,6.87827,6.87987,6.88175,6.88388,6.88625,6.88883,6.89162,6.89459,6.89773,6.90102,6.90444,6.90799,6.91163,6.91537,6.91917,6.92304,6.92695,6.93088,6.93483,6.93878,
8.38384,8.34558,8.30737,8.26924,8.2312,8.19327,8.15547,8.11783,8.08036,8.04307,8.00599,7.96914,7.93253,7.89618,7.8601,7.82432,7.78884,7.75368,7.71886,7.68438,7.65027,7.61654,7.58319,7.55024,7.51772,7.48561,7.45395,7.42274,7.39199,7.36172,7.33194,7.30266,7.27389,7.24566,7.21797,7.19083,7.16427,7.1383,7.11293,7.08817,7.06405,7.04058,7.01777,6.99564,6.9742,6.95348,6.93347,6.9142,6.89567,6.87789,6.86088,6.84463,6.82916,6.81447,6.80055,6.7874,6.77502,6.76341,6.75256,6.74246,6.73309,6.72444,6.7165,6.70925,6.70268,6.69676,6.69148,6.68681,6.68274,6.67924,6.67628,6.67386,6.67194,6.6705,6.66952,6.66898,6.66885,6.66912,6.66976,6.67075,6.67207,6.6737,6.67561,6.6778,6.68023,6.6829,6.68578,6.68885,6.6921,6.6955,6.69905,6.70273,6.70651,6.71038,6.71434,6.71835,6.72241,6.72649,6.73059,6.73469,
8.28283,8.24245,8.20213,8.16189,8.12174,8.08171,8.04182,8.00209,7.96253,7.92317,7.88402,7.84511,7.80645,7.76806,7.72996,7.69215,7.65466,7.61751,7.5807,7.54425,7.50818,7.4725,7.43722,7.40236,7.36792,7.33393,7.30039,7.26732,7.23472,7.20262,7.17103,7.13995,7.10941,7.07942,7.04999,7.02114,6.99288,6.96524,6.93822,6.91185,6.88615,6.86112,6.83679,6.81317,6.79029,6.76815,6.74677,6.72618,6.70637,6.68736,6.66917,6.65179,6.63523,6.61951,6.60461,6.59054,6.57729,6.56486,6.55324,6.54242,6.53239,6.52313,6.51462,6.50685,6.4998,6.49345,6.48778,6.48276,6.47837,6.47458,6.47138,6.46875,6.46664,6.46505,6.46394,6.46329,6.46309,6.46329,6.46389,6.46486,6.46618,6.46782,6.46976,6.47199,6.47447,6.4772,6.48016,6.48331,6.48666,6.49017,6.49382,6.49761,6.50151,6.50551,6.50959,6.51373,6.51792,6.52214,6.52638,6.53061,
8.18182,8.13937,8.09699,8.05468,8.01247,7.97039,7.92844,7.88667,7.84507,7.80368,7.76251,7.72158,7.68091,7.64052,7.60042,7.56064,7.52118,7.48206,7.4433,7.40491,7.36691,7.32931,7.29213,7.25537,7.21905,7.18318,7.14778,7.11286,7.07843,7.04451,7.01111,6.97824,6.94592,6.91417,6.883,6.85243,6.82247,6.79314,6.76447,6.73646,6.70915,6.68255,6.65667,6.63154,6.60718,6.58361,6.56084,6.53889,6.51778,6.49752,6.47811,6.45958,6.44192,6.42514,6.40925,6.39423,6.3801,6.36683,6.35443,6.34288,6.33217,6.32228,6.3132,6.3049,6.29737,6.29058,6.2845,6.27912,6.27441,6.27034,6.26689,6.26403,6.26174,6.25998,6.25873,6.25797,6.25768,6.25781,6.25836,6.2593,6.2606,6.26224,6.2642,6.26645,6.26898,6.27176,6.27477,6.278,6.28142,6.28501,6.28876,6.29264,6.29665,6.30075,6.30494,6.30919,6.31349,6.31783,6.32218,6.32653,
8.08081,8.03635,7.99194,7.94762,7.9034,7.85931,7.81536,7.77158,7.728,7.68462,7.64147,7.59857,7.55593,7.51358,7.47153,7.42981,7.38841,7.34737,7.30669,7.2664,7.2265,7.18701,7.14794,7.10931,7.07113,7.03341,6.99617,6.95941,6.92316,6.88743,6.85223,6.81757,6.78348,6.74996,6.71704,6.68474,6.65306,6.62204,6.59169,6.56203,6.53309,6.50489,6.47744,6.45077,6.42491,6.39988,6.37568,6.35235,6.32991,6.30836,6.28772,6.268,6.24921,6.23136,6.21444,6.19846,6.18342,6.16931,6.15611,6.14382,6.13242,6.1219,6.11223,6.10339,6.09537,6.08813,6.08165,6.07591,6.07087,6.06651,6.0628,6.05971,6.05722,6.05529,6.0539,6.05302,6.05262,6.05268,6.05317,6.05407,6.05534,6.05697,6.05893,6.0612,6.06375,6.06657,6.06962,6.0729,6.07638,6.08004,6.08386,6.08783,6.09191,6.0961,6.10038,6.10473,6.10912,6.11356,6.118,6.12245,
7.9798,7.93337,7.887,7.84071,7.79453,7.74848,7.70258,7.65686,7.61133,7.56601,7.52093,7.4761,7.43154,7.38728,7.34332,7.29969,7.2564,7.21347,7.17092,7.12875,7.08698,7.04563,7.00471,6.96423,6.92421,6.88466,6.84559,6.80702,6.76896,6.73142,6.69443,6.65798,6.62211,6.58683,6.55215,6.5181,6.4847,6.45196,6.41992,6.38859,6.35799,6.32816,6.29911,6.27088,6.24348,6.21695,6.1913,6.16656,6.14274,6.11988,6.09797,6.07704,6.05709,6.03814,6.02018,6.00322,5.98725,5.97227,5.95827,5.94522,5.93312,5.92196,5.91169,5.90231,5.89379,5.8861,5.87921,5.8731,5.86773,5.86307,5.8591,5.85578,5.85309,5.85098,5.84944,5.84844,5.84793,5.8479,5.84832,5.84917,5.8504,5.85201,5.85396,5.85622,5.85879,5.86162,5.86471,5.86803,5.87155,5.87526,5.87914,5.88316,5.88731,5.89157,5.89592,5.90034,5.90481,5.90932,5.91384,5.91837,
7.87879,7.83044,7.78216,7.73396,7.68588,7.63792,7.59012,7.5425,7.49507,7.44787,7.4009,7.35419,7.30776,7.26163,7.21581,7.17032,7.12518,7.0804,7.036,6.99199,6.94839,6.90521,6.86247,6.82017,6.77834,6.73698,6.6961,6.65573,6.61587,6.57653,6.53775,6.49952,6.46187,6.42482,6.38837,6.35257,6.31742,6.28295,6.24919,6.21616,6.18388,6.15239,6.12171,6.09187,6.06291,6.03484,6.0077,5.9815,5.95629,5.93206,5.90886,5.88668,5.86555,5.84547,5.82645,5.80848,5.79156,5.7757,5.76087,5.74706,5.73425,5.72243,5.71157,5.70164,5.69261,5.68447,5.67717,5.67068,5.66498,5.66002,5.65579,5.65223,5.64933,5.64705,5.64535,5.64421,5.64359,5.64347,5.64381,5.64459,5.64578,5.64735,5.64928,5.65153,5.65409,5.65694,5.66004,5.66338,5.66693,5.67067,5.67459,5.67865,5.68285,5.68716,5.69156,5.69603,5.70056,5.70512,5.7097,5.71429,
7.77778,7.72757,7.67743,7.62738,7.57744,7.52764,7.47799,7.42852,7.37926,7.33021,7.28141,7.23287,7.18462,7.13666,7.08902,7.04172,6.99477,6.94818,6.90198,6.85617,6.81077,6.7658,6.72126,6.67717,6.63355,6.59039,6.54773,6.50557,6.46392,6.42281,6.38223,6.34222,6.30279,6.26396,6.22574,6.18817,6.15126,6.11503,6.07953,6.04476,6.01077,5.97759,5.94524,5.91376,5.88318,5.85354,5.82486,5.79718,5.77052,5.7449,5.72036,5.69691,5.67455,5.65332,5.6332,5.6142,5.59632,5.57955,5.56388,5.5493,5.53577,5.52329,5.51182,5.50134,5.49181,5.48321,5.47549,5.46863,5.4626,5.45734,5.45284,5.44905,5.44594,5.44348,5.44162,5.44034,5.4396,5.43938,5.43964,5.44034,5.44148,5.443,5.44489,5.44712,5.44967,5.4525,5.4556,5.45895,5.46251,5.46627,5.47021,5.4743,5.47852,5.48286,5.48729,5.4918,5.49636,5.50097,5.50559,5.5102,
7.67677,7.62476,7.57282,7.52097,7.46924,7.41764,7.3662,7.31494,7.26389,7.21306,7.16248,7.11216,7.06213,7.0124,6.96299,6.91392,6.8652,6.81685,6.76888,6.72131,6.67415,6.62742,6.58112,6.53527,6.48988,6.44496,6.40053,6.3566,6.31318,6.27028,6.22793,6.18614,6.14492,6.1043,6.0643,6.02494,5.98624,5.94824,5.91096,5.87443,5.83869,5.80377,5.76971,5.73655,5.70432,5.67305,5.64279,5.61357,5.58542,5.55837,5.53245,5.50767,5.48407,5.46164,5.4404,5.42035,5.40148,5.3838,5.36727,5.3519,5.33765,5.3245,5.31242,5.30138,5.29135,5.28229,5.27416,5.26694,5.26056,5.25501,5.25025,5.24622,5.2429,5.24025,5.23823,5.23681,5.23595,5.23562,5.23579,5.23642,5.23748,5.23895,5.2408,5.24299,5.24551,5.24832,5.25141,5.25474,5.2583,5.26206,5.266,5.27009,5.27433,5.27868,5.28312,5.28765,5.29223,5.29685,5.30149,5.30612,
7.57576,7.52201,7.46833,7.41474,7.36127,7.30793,7.25476,7.20177,7.14898,7.09643,7.04412,6.99207,6.94032,6.88887,6.83774,6.78694,6.73651,6.68644,6.63675,6.58746,6.53857,6.49011,6.44208,6.3945,6.34737,6.30071,6.25453,6.20885,6.16366,6.119,6.07488,6.0313,5.98829,5.94588,5.90407,5.86291,5.8224,5.78259,5.74351,5.70518,5.66765,5.63096,5.59514,5.56024,5.52629,5.49335,5.46146,5.43065,5.40096,5.37242,5.34508,5.31894,5.29405,5.2704,5.248,5.22687,5.207,5.18838,5.17099,5.15481,5.13983,5.12601,5.11332,5.10173,5.0912,5.08168,5.07315,5.06555,5.05885,5.05301,5.04798,5.04372,5.04019,5.03736,5.03518,5.03361,5.03263,5.03218,5.03225,5.0328,5.03379,5.03519,5.03698,5.03913,5.04161,5.04439,5.04744,5.05075,5.05429,5.05803,5.06196,5.06604,5.07027,5.07461,5.07905,5.08357,5.08815,5.09277,5.0974,5.10204,
7.47475,7.41932,7.36396,7.30869,7.25354,7.19853,7.14368,7.08901,7.03456,6.98033,6.92635,6.87264,6.81921,6.76609,6.71329,6.66083,6.60871,6.55697,6.50561,6.45463,6.40407,6.35392,6.30419,6.25491,6.20607,6.15769,6.10979,6.06236,6.01543,5.96901,5.92311,5.87775,5.83295,5.78873,5.74511,5.70211,5.65978,5.61813,5.5772,5.53703,5.49767,5.45914,5.42151,5.38482,5.34911,5.31444,5.28085,5.24839,5.2171,5.18703,5.15821,5.13067,5.10443,5.07952,5.05595,5.03371,5.01281,4.99323,4.97496,4.95799,4.94227,4.92778,4.91448,4.90234,4.89131,4.88135,4.87241,4.86446,4.85743,4.8513,4.84602,4.84153,4.8378,4.83478,4.83244,4.83073,4.82962,4.82906,4.82903,4.82948,4.83039,4.83172,4.83345,4.83554,4.83796,4.84069,4.84371,4.84698,4.85048,4.85419,4.85808,4.86214,4.86634,4.87066,4.87508,4.87958,4.88413,4.88873,4.89334,4.89796,
7.37374,7.31669,7.25971,7.20283,7.14606,7.08943,7.03297,6.97669,6.92062,6.86478,6.80919,6.75386,6.69882,6.64409,6.58967,6.53559,6.48185,6.42848,6.37549,6.32288,6.27067,6.21886,6.16748,6.11653,6.06601,6.01594,5.96633,5.91718,5.86852,5.82035,5.77268,5.72554,5.67894,5.6329,5.58744,5.5426,5.4984,5.45487,5.41206,5.37,5.32875,5.28834,5.24884,5.21029,5.17275,5.13627,5.10092,5.06675,5.0338,5.00213,4.97178,4.94278,4.91516,4.88895,4.86416,4.84079,4.81883,4.79829,4.77914,4.76135,4.74489,4.72974,4.71584,4.70315,4.69163,4.68123,4.67191,4.6636,4.65627,4.64986,4.64432,4.63962,4.63569,4.6325,4.63,4.62814,4.6269,4.62623,4.6261,4.62646,4.62728,4.62853,4.63019,4.63221,4.63457,4.63724,4.6402,4.64341,4.64686,4.65053,4.65437,4.65839,4.66254,4.66682,4.6712,4.67565,4.68017,4.68473,4.6893,4.69388,
7.27273,7.21413,7.1556,7.09716,7.03884,6.98066,6.92265,6.86482,6.80719,6.7498,6.69265,6.63577,6.57918,6.52288,6.4669,6.41125,6.35595,6.301,6.24642,6.19222,6.13841,6.08499,6.03199,5.9794,5.92723,5.8755,5.8242,5.77336,5.72297,5.67306,5.62363,5.5747,5.52629,5.47842,5.43111,5.38439,5.33829,5.29285,5.24811,5.20412,5.16091,5.11856,5.07712,5.03664,4.99719,4.95884,4.92165,4.88569,4.85101,4.81767,4.78572,4.7552,4.72616,4.6986,4.67255,4.64802,4.625,4.60347,4.58343,4.56482,4.54764,4.53182,4.51732,4.50411,4.49211,4.48129,4.47159,4.46295,4.45532,4.44865,4.44288,4.43796,4.43384,4.43048,4.42783,4.42584,4.42447,4.42369,4.42344,4.42371,4.42444,4.42561,4.42718,4.42913,4.43141,4.43402,4.4369,4.44006,4.44344,4.44704,4.45083,4.45478,4.45887,4.46309,4.46741,4.47181,4.47626,4.48076,4.48528,4.4898,
