10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,
9.95984,9.95944,9.95905,9.95866,9.95826,9.95787,9.95748,9.95708,9.95669,9.9563,9.9559,9.95551,9.95512,9.95473,9.95434,9.95395,9.95356,9.95317,9.95278,9.9524,9.95201,9.95163,9.95124,9.95086,9.95047,9.95009,9.94971,9.94933,9.94895,9.94857,9.9482,9.94782,9.94745,9.94707,9.9467,9.94633,9.94596,9.94559,9.94522,9.94486,9.94449,9.94413,9.94377,9.94341,9.94305,9.9427,9.94234,9.94199,9.94163,9.94128,9.94094,9.94059,9.94024,9.9399,9.93956,9.93922,9.93888,9.93855,9.93821,9.93788,9.93755,9.93722,9.9369,9.93657,9.93625,9.93593,9.93561,9.9353,9.93498,9.93467,9.93436,9.93406,9.93375,9.93345,9.93315,9.93285,9.93256,9.93226,9.93197,9.93168,9.9314,9.93111,9.93083,9.93056,9.93028,9.93001,9.92974,9.92947,9.9292,9.92894,9.92868,9.92842,9.92817,9.92791,9.92766,9.92742,9.92717,9.92693,9.92669,9.92646,9.92622,9.92599,9.92576,9.92554,9.92532,9.9251,9.92488,9.92467,9.92446,9.92425,9.92405,9.92385,9.92365,9.92345,9.92326,9.92307,9.92289,9.9227,9.92252,9.92234,9.92217,9.922,9.92183,9.92167,9.9215,9.92134,9.92119,9.92103,9.92088,9.92074,9.92059,9.92045,9.92031,9.92018,9.92005,9.91992,9.91979,9.91967,9.91955,9.91943,9.91932,9.91921,9.9191,9.919,9.91889,9.91879,9.9187,9.9186,9.91851,9.91843,9.91834,9.91826,9.91818,9.9181,9.91803,9.91796,9.91789,9.91782,9.91776,9.9177,9.91764,9.91759,9.91753,9.91748,9.91744,9.91739,9.91735,9.91731,9.91727,9.91724,9.9172,9.91717,9.91714,9.91712,9.91709,9.91707,9.91705,9.91703,9.91702,9.917,9.91699,9.91698,9.91698,9.91697,9.91697,9.91697,9.91697,9.91697,9.91697,9.91698,9.91698,9.91699,9.917,9.91702,9.91703,9.91705,9.91706,9.91708,9.9171,9.91712,9.91714,9.91717,9.91719,9.91722,9.91725,9.91728,9.91731,9.91734,9.91737,9.91741,9.91744,9.91748,9.91752,9.91755,9.91759,9.91763,9.91767,9.91772,9.91776,9.9178,9.91785,9.91789,9.91794,9.91799,9.91803,9.91808,9.91813,9.91818,9.91823,9.91828,9.91833,9.91838,9.91843,9.91848,9.91854,9.91859,9.91864,9.9187,9.91875,9.9188,9.91886,9.91891,9.91897,9.91902,9.91908,9.91913,9.91919,9.91924,9.9193,9.91935,
9.91968,9.91889,9.9181,9.91731,9.91653,9.91574,9.91495,9.91416,9.91338,9.91259,9.91181,9.91103,9.91024,9.90946,9.90868,9.9079,9.90712,9.90635,9.90557,9.9048,9.90402,9.90325,9.90248,9.90172,9.90095,9.90019,9.89942,9.89866,9.89791,9.89715,9.8964,9.89564,9.8949,9.89415,9.8934,9.89266,9.89192,9.89119,9.89045,9.88972,9.88899,9.88827,9.88754,9.88683,9.88611,9.8854,9.88469,9.88398,9.88327,9.88257,9.88188,9.88118,9.88049,9.87981,9.87912,9.87844,9.87777,9.8771,9.87643,9.87577,9.87511,9.87445,9.8738,9.87315,9.87251,9.87187,9.87123,9.8706,9.86997,9.86935,9.86873,9.86812,9.86751,9.8669,9.8663,9.86571,9.86512,9.86453,9.86395,9.86337,9.8628,9.86224,9.86167,9.86112,9.86057,9.86002,9.85948,9.85894,9.85841,9.85788,9.85736,9.85685,9.85634,9.85583,9.85533,9.85484,9.85435,9.85387,9.85339,9.85292,9.85245,9.85199,9.85154,9.85109,9.85064,9.85021,9.84977,9.84935,9.84893,9.84851,9.84811,9.8477,9.84731,9.84691,9.84653,9.84615,9.84578,9.84541,9.84505,9.8447,9.84435,9.844,9.84367,9.84334,9.84301,9.84269,9.84238,9.84208,9.84178,9.84148,9.84119,9.84091,9.84064,9.84037,9.8401,9.83984,9.83959,9.83935,9.83911,9.83887,9.83865,9.83842,9.83821,9.838,9.83779,9.83759,9.8374,9.83721,9.83703,9.83686,9.83669,9.83652,9.83636,9.83621,9.83606,9.83592,9.83578,9.83565,9.83553,9.83541,9.83529,9.83518,9.83507,9.83497,9.83488,9.83479,9.8347,9.83462,9.83455,9.83448,9.83441,9.83435,9.83429,9.83424,9.83419,9.83415,9.83411,9.83407,9.83404,9.83401,9.83399,9.83397,9.83396,9.83395,9.83394,9.83393,9.83393,9.83394,9.83395,9.83396,9.83397,9.83399,9.83401,9.83404,9.83406,9.83409,9.83413,9.83416,9.8342,9.83425,9.83429,9.83434,9.83439,9.83445,9.8345,9.83456,9.83462,9.83468,9.83475,9.83482,9.83489,9.83496,9.83503,9.83511,9.83519,9.83527,9.83535,9.83544,9.83552,9.83561,9.8357,9.83579,9.83588,9.83597,9.83607,9.83616,9.83626,9.83636,9.83646,9.83656,9.83666,9.83676,9.83687,9.83697,9.83707,9.83718,9.83729,9.83739,9.8375,9.83761,9.83772,9.83783,9.83794,9.83805,9.83816,9.83827,9.83838,9.83849,9.8386,9.83871,
9.87952,9.87834,9.87715,9.87597,9.87479,9.87361,9.87243,9.87125,9.87007,9.86889,9.86772,9.86654,9.86537,9.8642,9.86302,9.86186,9.86069,9.85952,9.85836,9.8572,9.85604,9.85489,9.85373,9.85258,9.85143,9.85029,9.84914,9.848,9.84687,9.84573,9.8446,9.84347,9.84235,9.84123,9.84012,9.839,9.83789,9.83679,9.83569,9.83459,9.8335,9.83241,9.83133,9.83025,9.82917,9.8281,9.82704,9.82598,9.82492,9.82387,9.82283,9.82179,9.82075,9.81972,9.8187,9.81768,9.81667,9.81566,9.81466,9.81366,9.81267,9.81169,9.81071,9.80974,9.80877,9.80781,9.80686,9.80591,9.80497,9.80404,9.80311,9.80219,9.80128,9.80037,9.79947,9.79858,9.79769,9.79681,9.79594,9.79508,9.79422,9.79337,9.79253,9.79169,9.79086,9.79004,9.78923,9.78843,9.78763,9.78684,9.78606,9.78529,9.78452,9.78376,9.78301,9.78227,9.78154,9.78082,9.7801,9.77939,9.77869,9.778,9.77732,9.77665,9.77598,9.77532,9.77468,9.77404,9.77341,9.77278,9.77217,9.77157,9.77097,9.77039,9.76981,9.76924,9.76868,9.76813,9.76759,9.76706,9.76653,9.76602,9.76552,9.76502,9.76453,9.76405,9.76359,9.76313,9.76268,9.76224,9.7618,9.76138,9.76097,9.76056,9.76017,9.75978,9.7594,9.75903,9.75867,9.75832,9.75798,9.75765,9.75732,9.75701,9.7567,9.7564,9.75611,9.75583,9.75556,9.7553,9.75504,9.7548,9.75456,9.75433,9.75411,9.75389,9.75369,9.75349,9.7533,9.75312,9.75295,9.75278,9.75262,9.75247,9.75233,9.75219,9.75206,9.75194,9.75183,9.75172,9.75162,9.75153,9.75144,9.75137,9.75129,9.75123,9.75117,9.75111,9.75107,9.75103,9.75099,9.75096,9.75094,9.75093,9.75092,9.75091,9.75091,9.75092,9.75093,9.75094,9.75097,9.75099,9.75102,9.75106,9.7511,9.75115,9.7512,9.75125,9.75131,9.75138,9.75145,9.75152,9.75159,9.75167,9.75176,9.75185,9.75194,9.75203,9.75213,9.75223,9.75234,9.75245,9.75256,9.75267,9.75279,9.75291,9.75303,9.75316,9.75329,9.75342,9.75355,9.75368,9.75382,9.75396,9.7541,9.75425,9.75439,9.75454,9.75469,9.75484,9.75499,9.75515,9.7553,9.75546,9.75561,9.75577,9.75593,9.75609,9.75625,9.75642,9.75658,9.75674,9.75691,9.75707,9.75724,9.7574,9.75757,9.75773,9.7579,9.75806,
9.83936,9.83778,9.8362,9.83463,9.83305,9.83148,9.82991,9.82833,9.82676,9.82519,9.82363,9.82206,9.8205,9.81893,9.81737,9.81581,9.81426,9.81271,9.81116,9.80961,9.80806,9.80652,9.80498,9.80345,9.80192,9.80039,9.79887,9.79735,9.79583,9.79432,9.79282,9.79131,9.78982,9.78832,9.78683,9.78535,9.78387,9.7824,9.78093,9.77947,9.77802,9.77656,9.77512,9.77368,9.77225,9.77082,9.7694,9.76799,9.76658,9.76518,9.76379,9.7624,9.76102,9.75965,9.75828,9.75693,9.75558,9.75423,9.7529,9.75157,9.75025,9.74894,9.74763,9.74634,9.74505,9.74377,9.7425,9.74124,9.73999,9.73874,9.73751,9.73628,9.73506,9.73385,9.73265,9.73146,9.73028,9.72911,9.72795,9.72679,9.72565,9.72452,9.72339,9.72228,9.72118,9.72008,9.719,9.71793,9.71687,9.71581,9.71477,9.71374,9.71272,9.71171,9.71071,9.70972,9.70875,9.70778,9.70683,9.70588,9.70495,9.70403,9.70312,9.70222,9.70133,9.70046,9.69959,9.69874,9.6979,9.69707,9.69625,9.69545,9.69465,9.69387,9.6931,9.69234,9.6916,9.69087,9.69014,9.68943,9.68874,9.68805,9.68738,9.68672,9.68607,9.68543,9.6848,9.68419,9.68359,9.683,9.68243,9.68186,9.68131,9.68077,9.68024,9.67973,9.67922,9.67873,9.67825,9.67778,9.67733,9.67688,9.67645,9.67603,9.67562,9.67522,9.67484,9.67446,9.6741,9.67375,9.67341,9.67308,9.67276,9.67246,9.67216,9.67188,9.6716,9.67134,9.67109,9.67084,9.67061,9.67039,9.67018,9.66998,9.66979,9.66961,9.66944,9.66927,9.66912,9.66898,9.66885,9.66872,9.66861,9.6685,9.66841,9.66832,9.66824,9.66817,9.66811,9.66805,9.66801,9.66797,9.66794,9.66792,9.6679,9.66789,9.66789,9.6679,9.66792,9.66794,9.66797,9.668,9.66804,9.66809,9.66815,9.66821,9.66828,9.66835,9.66843,9.66851,9.66861,9.6687,9.6688,9.66891,9.66902,9.66914,9.66926,9.66939,9.66952,9.66965,9.66979,9.66994,9.67008,9.67024,9.67039,9.67055,9.67072,9.67088,9.67105,9.67123,9.67141,9.67159,9.67177,9.67195,9.67214,9.67233,9.67253,9.67272,9.67292,9.67312,9.67333,9.67353,9.67374,9.67395,9.67416,9.67437,9.67458,9.67479,9.67501,9.67522,9.67544,9.67566,9.67588,9.6761,9.67632,9.67654,9.67676,9.67698,9.6772,9.67742,
9.7992,9.79723,9.79526,9.79329,9.79132,9.78935,9.78739,9.78542,9.78346,9.7815,9.77954,9.77758,9.77563,9.77367,9.77172,9.76978,9.76783,9.76589,9.76396,9.76202,9.76009,9.75817,9.75625,9.75433,9.75241,9.75051,9.7486,9.7467,9.74481,9.74292,9.74104,9.73916,9.73729,9.73542,9.73356,9.73171,9.72986,9.72802,9.72619,9.72436,9.72254,9.72073,9.71893,9.71713,9.71534,9.71356,9.71178,9.71001,9.70826,9.70651,9.70476,9.70303,9.70131,9.69959,9.69789,9.69619,9.6945,9.69282,9.69115,9.6895,9.68785,9.68621,9.68458,9.68296,9.68135,9.67975,9.67816,9.67659,9.67502,9.67346,9.67192,9.67038,9.66886,9.66735,9.66585,9.66436,9.66289,9.66142,9.65997,9.65853,9.6571,9.65568,9.65428,9.65289,9.65151,9.65014,9.64879,9.64745,9.64612,9.6448,9.6435,9.64221,9.64094,9.63968,9.63843,9.63719,9.63597,9.63476,9.63357,9.63239,9.63122,9.63007,9.62894,9.62781,9.6267,9.62561,9.62453,9.62346,9.62241,9.62138,9.62035,9.61935,9.61835,9.61738,9.61641,9.61547,9.61453,9.61362,9.61271,9.61183,9.61095,9.6101,9.60926,9.60843,9.60762,9.60682,9.60604,9.60527,9.60452,9.60379,9.60307,9.60236,9.60167,9.60099,9.60033,9.59969,9.59906,9.59845,9.59785,9.59726,9.59669,9.59613,9.59559,9.59507,9.59456,9.59406,9.59358,9.59311,9.59266,9.59222,9.59179,9.59138,9.59098,9.5906,9.59023,9.58987,9.58953,9.5892,9.58888,9.58858,9.58829,9.58801,9.58775,9.5875,9.58726,9.58703,9.58682,9.58662,9.58643,9.58625,9.58608,9.58593,9.58578,9.58565,9.58553,9.58542,9.58532,9.58523,9.58515,9.58509,9.58503,9.58498,9.58494,9.58492,9.5849,9.58489,9.58489,9.5849,9.58492,9.58494,9.58498,9.58502,9.58507,9.58514,9.5852,9.58528,9.58536,9.58546,9.58555,9.58566,9.58577,9.58589,9.58602,9.58615,9.58629,9.58644,9.58659,9.58675,9.58691,9.58708,9.58725,9.58743,9.58762,9.58781,9.588,9.5882,9.58841,9.58862,9.58883,9.58905,9.58927,9.58949,9.58972,9.58995,9.59019,9.59043,9.59067,9.59091,9.59116,9.59141,9.59167,9.59192,9.59218,9.59244,9.5927,9.59296,9.59323,9.5935,9.59376,9.59403,9.5943,9.59458,9.59485,9.59512,9.5954,9.59567,9.59595,9.59622,9.5965,9.59677,
9.75904,9.75667,9.75431,9.75195,9.74959,9.74723,9.74487,9.74251,9.74016,9.73781,9.73546,9.73311,9.73076,9.72842,9.72608,9.72375,9.72142,9.71909,9.71676,9.71444,9.71213,9.70982,9.70751,9.70521,9.70292,9.70063,9.69835,9.69607,9.6938,9.69153,9.68927,9.68702,9.68478,9.68254,9.68031,9.67808,9.67587,9.67366,9.67146,9.66927,9.66709,9.66491,9.66275,9.66059,9.65844,9.6563,9.65418,9.65206,9.64995,9.64785,9.64576,9.64368,9.64161,9.63955,9.63751,9.63547,9.63345,9.63143,9.62943,9.62744,9.62546,9.6235,9.62154,9.6196,9.61767,9.61575,9.61384,9.61195,9.61007,9.60821,9.60635,9.60451,9.60269,9.60087,9.59907,9.59729,9.59552,9.59376,9.59202,9.59029,9.58857,9.58687,9.58519,9.58352,9.58186,9.58022,9.5786,9.57699,9.5754,9.57382,9.57226,9.57071,9.56918,9.56767,9.56617,9.56469,9.56322,9.56177,9.56034,9.55892,9.55752,9.55614,9.55478,9.55343,9.5521,9.55078,9.54949,9.54821,9.54695,9.5457,9.54448,9.54327,9.54208,9.5409,9.53975,9.53861,9.53749,9.53639,9.53531,9.53424,9.53319,9.53217,9.53115,9.53016,9.52919,9.52823,9.52729,9.52637,9.52547,9.52459,9.52372,9.52288,9.52205,9.52124,9.52045,9.51967,9.51892,9.51818,9.51746,9.51676,9.51607,9.5154,9.51475,9.51412,9.51351,9.51291,9.51233,9.51177,9.51123,9.5107,9.51019,9.50969,9.50922,9.50876,9.50831,9.50788,9.50747,9.50708,9.5067,9.50633,9.50599,9.50565,9.50534,9.50503,9.50475,9.50448,9.50422,9.50398,9.50375,9.50353,9.50333,9.50315,9.50297,9.50282,9.50267,9.50254,9.50242,9.50231,9.50222,9.50213,9.50207,9.50201,9.50196,9.50193,9.50191,9.50189,9.50189,9.50191,9.50193,9.50196,9.502,9.50205,9.50212,9.50219,9.50227,9.50236,9.50246,9.50257,9.50269,9.50282,9.50295,9.50309,9.50325,9.50341,9.50357,9.50375,9.50393,9.50412,9.50431,9.50452,9.50472,9.50494,9.50516,9.50539,9.50562,9.50586,9.50611,9.50636,9.50661,9.50687,9.50714,9.5074,9.50768,9.50796,9.50824,9.50852,9.50881,9.50911,9.5094,9.5097,9.51001,9.51031,9.51062,9.51093,9.51125,9.51156,9.51188,9.5122,9.51252,9.51285,9.51317,9.5135,9.51382,9.51415,9.51448,9.51481,9.51514,9.51547,9.5158,9.51613,
9.71888,9.71612,9.71336,9.71061,9.70786,9.70511,9.70236,9.69961,9.69686,9.69412,9.69138,9.68864,9.68591,9.68317,9.68045,9.67772,9.67501,9.67229,9.66958,9.66688,9.66418,9.66148,9.65879,9.65611,9.65344,9.65077,9.6481,9.64545,9.6428,9.64016,9.63752,9.63489,9.63228,9.62967,9.62707,9.62447,9.62189,9.61931,9.61675,9.61419,9.61165,9.60911,9.60659,9.60407,9.60157,9.59907,9.59659,9.59412,9.59166,9.58921,9.58677,9.58435,9.58194,9.57954,9.57715,9.57478,9.57241,9.57007,9.56773,9.56541,9.5631,9.56081,9.55853,9.55626,9.55401,9.55177,9.54955,9.54734,9.54515,9.54297,9.54081,9.53867,9.53653,9.53442,9.53232,9.53024,9.52817,9.52612,9.52409,9.52207,9.52007,9.51809,9.51612,9.51418,9.51225,9.51033,9.50844,9.50656,9.5047,9.50286,9.50104,9.49923,9.49745,9.49568,9.49393,9.4922,9.49049,9.4888,9.48713,9.48548,9.48385,9.48224,9.48064,9.47907,9.47752,9.47598,9.47447,9.47298,9.47151,9.47005,9.46862,9.46721,9.46582,9.46445,9.46311,9.46178,9.46047,9.45919,9.45792,9.45668,9.45546,9.45426,9.45308,9.45192,9.45078,9.44967,9.44857,9.4475,9.44645,9.44542,9.44441,9.44342,9.44245,9.44151,9.44058,9.43968,9.43879,9.43793,9.43709,9.43627,9.43547,9.43469,9.43394,9.4332,9.43248,9.43179,9.43111,9.43045,9.42982,9.4292,9.42861,9.42803,9.42747,9.42693,9.42642,9.42592,9.42544,9.42497,9.42453,9.42411,9.4237,9.42331,9.42294,9.42259,9.42225,9.42194,9.42164,9.42135,9.42108,9.42083,9.4206,9.42038,9.42018,9.42,9.41982,9.41967,9.41953,9.4194,9.41929,9.4192,9.41912,9.41905,9.419,9.41896,9.41893,9.41892,9.41892,9.41893,9.41895,9.41899,9.41904,9.4191,9.41917,9.41925,9.41935,9.41946,9.41957,9.4197,9.41984,9.41998,9.42014,9.42031,9.42048,9.42067,9.42086,9.42107,9.42128,9.4215,9.42172,9.42196,9.4222,9.42245,9.42271,9.42298,9.42325,9.42353,9.42381,9.4241,9.4244,9.4247,9.42501,9.42532,9.42564,9.42597,9.4263,9.42663,9.42697,9.42731,9.42765,9.428,9.42836,9.42871,9.42907,9.42943,9.4298,9.43017,9.43054,9.43091,9.43128,9.43166,9.43204,9.43242,9.4328,9.43318,9.43356,9.43395,9.43433,9.43471,9.4351,9.43548,
9.67871,9.67557,9.67242,9.66927,9.66613,9.66299,9.65984,9.65671,9.65357,9.65044,9.64731,9.64418,9.64105,9.63794,9.63482,9.63171,9.6286,9.6255,9.62241,9.61932,9.61623,9.61316,9.61009,9.60702,9.60396,9.60091,9.59787,9.59484,9.59181,9.58879,9.58579,9.58279,9.57979,9.57681,9.57384,9.57088,9.56793,9.56499,9.56206,9.55914,9.55623,9.55333,9.55045,9.54757,9.54471,9.54186,9.53903,9.5362,9.53339,9.5306,9.52781,9.52504,9.52229,9.51955,9.51682,9.51411,9.51141,9.50873,9.50606,9.50341,9.50077,9.49815,9.49554,9.49295,9.49038,9.48783,9.48529,9.48276,9.48026,9.47777,9.4753,9.47285,9.47041,9.468,9.4656,9.46322,9.46086,9.45852,9.45619,9.45389,9.4516,9.44934,9.44709,9.44487,9.44266,9.44047,9.43831,9.43616,9.43404,9.43193,9.42985,9.42779,9.42575,9.42373,9.42173,9.41975,9.4178,9.41587,9.41396,9.41207,9.4102,9.40836,9.40654,9.40474,9.40297,9.40121,9.39949,9.39778,9.3961,9.39444,9.3928,9.39119,9.3896,9.38804,9.38649,9.38498,9.38348,9.38201,9.38057,9.37915,9.37775,9.37638,9.37503,9.37371,9.37241,9.37113,9.36988,9.36865,9.36745,9.36627,9.36512,9.36399,9.36288,9.3618,9.36074,9.35971,9.3587,9.35771,9.35675,9.35581,9.3549,9.35401,9.35314,9.3523,9.35148,9.35068,9.34991,9.34916,9.34843,9.34773,9.34705,9.34639,9.34575,9.34514,9.34454,9.34397,9.34342,9.34289,9.34239,9.3419,9.34143,9.34099,9.34057,9.34016,9.33978,9.33942,9.33907,9.33875,9.33844,9.33815,9.33789,9.33764,9.33741,9.33719,9.337,9.33682,9.33666,9.33652,9.33639,9.33628,9.33619,9.33611,9.33605,9.336,9.33597,9.33595,9.33595,9.33597,9.33599,9.33603,9.33609,9.33616,9.33624,9.33634,9.33644,9.33656,9.3367,9.33684,9.337,9.33717,9.33734,9.33753,9.33773,9.33795,9.33817,9.3384,9.33864,9.33889,9.33915,9.33942,9.33969,9.33998,9.34027,9.34058,9.34089,9.3412,9.34153,9.34186,9.3422,9.34254,9.34289,9.34325,9.34362,9.34399,9.34436,9.34474,9.34512,9.34551,9.34591,9.34631,9.34671,9.34711,9.34752,9.34794,9.34835,9.34877,9.3492,9.34962,9.35005,9.35048,9.35091,9.35134,9.35178,9.35221,9.35265,9.35309,9.35352,9.35396,9.3544,9.35484,
9.63855,9.63501,9.63148,9.62794,9.6244,9.62087,9.61734,9.61381,9.61028,9.60676,9.60324,9.59972,9.59621,9.5927,9.5892,9.5857,9.58221,9.57872,9.57524,9.57177,9.5683,9.56484,9.56139,9.55794,9.55451,9.55108,9.54766,9.54425,9.54084,9.53745,9.53407,9.53069,9.52733,9.52398,9.52064,9.51731,9.51399,9.51068,9.50739,9.5041,9.50083,9.49758,9.49433,9.4911,9.48788,9.48468,9.48149,9.47832,9.47516,9.47201,9.46888,9.46577,9.46267,9.45958,9.45652,9.45347,9.45043,9.44741,9.44441,9.44143,9.43847,9.43552,9.43259,9.42968,9.42678,9.42391,9.42105,9.41822,9.4154,9.4126,9.40982,9.40706,9.40433,9.40161,9.39891,9.39623,9.39358,9.39094,9.38833,9.38574,9.38317,9.38062,9.37809,9.37559,9.37311,9.37065,9.36821,9.3658,9.36341,9.36104,9.3587,9.35638,9.35408,9.35181,9.34956,9.34734,9.34514,9.34297,9.34082,9.33869,9.33659,9.33452,9.33247,9.33045,9.32845,9.32648,9.32453,9.32261,9.32072,9.31885,9.31701,9.3152,9.31341,9.31165,9.30991,9.30821,9.30653,9.30487,9.30325,9.30165,9.30008,9.29853,9.29701,9.29552,9.29406,9.29262,9.29121,9.28983,9.28848,9.28715,9.28585,9.28458,9.28334,9.28212,9.28093,9.27977,9.27863,9.27752,9.27644,9.27538,9.27435,9.27335,9.27238,9.27143,9.27051,9.26961,9.26874,9.26789,9.26707,9.26628,9.26551,9.26477,9.26405,9.26336,9.26269,9.26205,9.26143,9.26084,9.26026,9.25972,9.25919,9.25869,9.25822,9.25776,9.25733,9.25692,9.25653,9.25616,9.25582,9.2555,9.2552,9.25491,9.25465,9.25441,9.25419,9.25399,9.25381,9.25365,9.25351,9.25338,9.25328,9.25319,9.25312,9.25306,9.25303,9.25301,9.25301,9.25302,9.25305,9.2531,9.25316,9.25324,9.25333,9.25343,9.25355,9.25369,9.25384,9.254,9.25417,9.25436,9.25456,9.25477,9.255,9.25524,9.25548,9.25574,9.25601,9.25629,9.25659,9.25689,9.2572,9.25752,9.25785,9.25819,9.25853,9.25889,9.25925,9.25963,9.26001,9.26039,9.26079,9.26119,9.2616,9.26201,9.26243,9.26286,9.26329,9.26373,9.26417,9.26462,9.26507,9.26552,9.26598,9.26645,9.26692,9.26739,9.26786,9.26834,9.26882,9.2693,9.26978,9.27027,9.27076,9.27124,9.27173,9.27223,9.27272,9.27321,9.2737,9.27419,
